201802000000000078511000000000000101000000000000000150220180000511CP1427000000000000000000001511998D01000100000000S      S0000         552252       AP180215607954                                      
201802000000000078627000000000090302100000000000000220220180000627001043000000000000000000000419778D02100210000000S      S0000         AR698437     IC180222000137                                      
201802000000000078627000000000090402100000000000000220220180000627001043000000000000000000000000376D02100210000000S      S0000         AR698437     IC180222000137                                      
201802000000000078629000000000090502100000000000000160220180000629003077000000000000000000000016000D02100210000000S      S0000         552371       AP180216608063                                      
201802000000000078629000000000090602100000000000000160220180000629CP0111000000000000000000000015500D02100210000000S      S0000         552376       AP180216608063                                      
201802000000000078633000000000090702100000000000000050220180000633cp1791000000000000000000000048400D02100210000000S      S0000         551324       AP180205607025                                      
201802000000000078635000000000090802100000000000000070220180000635CP0336000000000000000000000662655D02100210000000S      S0000         551591       AP180207607274                                      
201802000000000078640000000000090902100000000000000190220180000640005574000000000000000000000030660D02100210000000S      S0000         552685       AP180219608341                                      
201802000000000078697000000000091002100000000000000080220180000697006876000000000000000000000019746D02100210000000S      S0000         551654       AP180208607333                                      
201802000000000078697000000000091102100000000000000080220180000697006876000000000000000000000043851D02100210000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000091202100000000000000080220180000697006876000000000000000000000017779D02100210000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000091302100000000000000080220180000697006876000000000000000000000003209D02100210000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000091402100000000000000080220180000697006876000000000000000000000129280D02100210000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000091502100000000000000080220180000697006876000000000000000000000005418D02100210000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000091602100000000000000080220180000697006876000000000000000000000001201D02100210000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000091702100000000000000080220180000697006876000000000000000000000006039D02100210000000S      S0000         AR696586     IC180208000051                                      
201802000000000078760000000000091802100000000000000020220180000760006520000000000000000000000076000D02100210000000S      S0000         AR695771     IC180202000079                                      
201802000000000078776000000000091902100000000000000060220180000776CP0373000000000000000000000030840D02100210000000S      S0000         551394       AP180206607095                                      
201802000000000078540000000000092002200000000000000020220180000540001321000000000000000000000000041C02200220000000S      S0000         551118       AP180202606816                                      
201802000000000078540000000000092102200000000000000020220180000540001321000000000000000000000013041D02200220000000S      S0000         AR695760     IC180202000068                                      
201802000000000078546000000000092202200000000000000150220180000546006686000000000000000000000000001D02200220000000S      S0000         552202       AP180215607897                                      
201802000000000078546000000000092302200000000000000150220180000546006686000000000000000000000000000D02200220000000S      S0000         552205       AP180215607900                                      
201802000000000078546000000000092402200000000000000150220180000546006686000000000000000000000001892D02200220000000S      S0000         AR697268     IC180215000016                                      
201802000000000078546000000000092502200000000000000150220180000546006686000000000000000000000033213D02200220000000S      S0000         AR697276     IC180215000030                                      
201802000000000078546000000000092602200000000000000150220180000546006686000000000000000000000004604D02200220000000S      S0000         AR697288     IC180215000039                                      
201802000000000078547000000000092702200000000000000060220180000547006237000000000000000000000000000D02200220000000S      S0000         551407       AP180206607105                                      
201802000000000078547000000000092802200000000000000060220180000547006237000000000000000000000000106D02200220000000S      S0000         AR696278     IC180206000034                                      
201802000000000078547000000000092902200000000000000060220180000547006237000000000000000000000000106C02200220000000S      S0000         AR696278     IC180206000035                                      
201802000000000078547000000000093002200000000000000060220180000547006237000000000000000000000000106D02200220000000S      S0000         AR696278     IC180206000036                                      
201802000000000078547000000000093102200000000000000060220180000547006237000000000000000000000011590D02200220000000S      S0000         AR696280     IC180206000037                                      
201802000000000078547000000000093202200000000000000060220180000547006192000000000000000000000020922D02200220000000S      S0000         AR696281     IC180206000038                                      
201802000000000078590000000000093302200000000000000060220180000590004724000000000000000000000000103D02200220000000S      S0000         551414       AP180206607112                                      
201802000000000078590000000000093402200000000000000060220180000590004724000000000000000000000000036D02200220000000S      S0000         551414       AP180206607112                                      
201802000000000078590000000000093502200000000000000060220180000590004724000000000000000000000002324D02200220000000S      S0000         AR696287     IC180206000044                                      
201802000000000078590000000000093602200000000000000060220180000590004724000000000000000000000001003D02200220000000S      S0000         AR696287     IC180206000044                                      
201802000000000078590000000000093702200000000000000140220180000590009158000000000000000000000000840D02200220000000S      S0000         AR697199     IC180214000011                                      
201802000000000078590000000000093802200000000000000160220180000590000436000000000000000000000002029D02200220000000S      S0000         AR697504     IC180216000033                                      
201802000000000078594000000000093902200000000000000010220180000594000453000000000000000000000035313D02200220000000S      S0000         550902       AP180201606598                                      
201802000000000078621000000000094002200000000000000260220180000621CP0252000000000000000000000022100D02200220000000S      S0000         553327       AP180226608954                                      
201802000000000078626000000000094102200000000000000050220180000626002056000000000000000000000000725D02200220000000S      S0000         551319       AP180205607025                                      
201802000000000078626000000000094202200000000000000060220180000626003982000000000000000000000000000D02200220000000S      S0000         551409       AP180206607107                                      
201802000000000078626000000000094302200000000000000060220180000626003982000000000000000000000000123D02200220000000S      S0000         AR696282     IC180206000039                                      
201802000000000078626000000000094402200000000000000060220180000626003982000000000000000000000000000D02200220000000S      S0000         551409       AP180206607295                                      
201802000000000078626000000000094502200000000000000060220180000626003982000000000000000000000000123C02200220000000S      S0000         AR696282     IC180206000209                                      
201802000000000078626000000000094602200000000000000080220180000626003982000000000000000000000000000D02200220000000S      S0000         551775       AP180208607461                                      
201802000000000078626000000000094702200000000000000080220180000626003982000000000000000000000004002D02200220000000S      S0000         AR696714     IC180208000179                                      
201802000000000078626000000000094802200000000000000080220180000626003982000000000000000000000005275D02200220000000S      S0000         AR696714     IC180208000179                                      
201802000000000078626000000000094902200000000000000080220180000626003982000000000000000000000001531D02200220000000S      S0000         AR696714     IC180208000179                                      
201802000000000078626000000000095002200000000000000080220180000626003982000000000000000000000004002C02200220000000S      S0000         AR696714     IC180208000181                                      
201802000000000078626000000000095102200000000000000080220180000626003982000000000000000000000005275C02200220000000S      S0000         AR696714     IC180208000181                                      
201802000000000078626000000000095202200000000000000080220180000626003982000000000000000000000001531C02200220000000S      S0000         AR696714     IC180208000181                                      
201802000000000078626000000000095302200000000000000080220180000626003982000000000000000000000004002D02200220000000S      S0000         AR696714     IC180208000182                                      
201802000000000078626000000000095402200000000000000080220180000626003982000000000000000000000005275D02200220000000S      S0000         AR696714     IC180208000182                                      
201802000000000078626000000000095502200000000000000080220180000626003982000000000000000000000001531D02200220000000S      S0000         AR696714     IC180208000182                                      
201802000000000078626000000000095602200000000000000120220180000626002056000000000000000000000000036D02200220000000S      S0000         551983       AP180212607684                                      
201802000000000078626000000000095702200000000000000140220180000626003982000000000000000000000000000D02200220000000S      S0000         552181       AP180214607875                                      
201802000000000078626000000000095802200000000000000140220180000626003982000000000000000000000011413D02200220000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000095902200000000000000140220180000626003982000000000000000000000000482D02200220000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000096002200000000000000140220180000626003982000000000000000000000009106D02200220000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000096102200000000000000140220180000626003982000000000000000000000002374D02200220000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000096202200000000000000140220180000626003982000000000000000000000003415D02200220000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000096302200000000000000140220180000626003982000000000000000000000003332D02200220000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000096402200000000000000140220180000626003982000000000000000000000002450D02200220000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000096502200000000000000140220180000626003982000000000000000000000011413C02200220000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000096602200000000000000140220180000626003982000000000000000000000000482C02200220000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000096702200000000000000140220180000626003982000000000000000000000009106C02200220000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000096802200000000000000140220180000626003982000000000000000000000002374C02200220000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000096902200000000000000140220180000626003982000000000000000000000003415C02200220000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000097002200000000000000140220180000626003982000000000000000000000003332C02200220000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000097102200000000000000140220180000626003982000000000000000000000002450C02200220000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000097202200000000000000140220180000626003982000000000000000000000000000D02200220000000S      S0000         552181       AP180214607913                                      
201802000000000078626000000000097302200000000000000150220180000626002056000000000000000000000000070D02200220000000S      S0000         552232       AP180215607930                                      
201802000000000078626000000000097402200000000000000150220180000626003982000000000000000000000000000D02200220000000S      S0000         552219       AP180215607919                                      
201802000000000078626000000000097502200000000000000150220180000626003982000000000000000000000011413D02200220000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000097602200000000000000150220180000626003982000000000000000000000000482D02200220000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000097702200000000000000150220180000626003982000000000000000000000009106D02200220000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000097802200000000000000150220180000626003982000000000000000000000002374D02200220000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000097902200000000000000150220180000626003982000000000000000000000003415D02200220000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000098002200000000000000150220180000626003982000000000000000000000003332D02200220000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000098102200000000000000150220180000626003982000000000000000000000002450D02200220000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000098202200000000000000230220180000626002056000000000000000000000003501D02200220000000S      S0000         553168       AP180223608831                                      
201802000000000078627000000000098302200000000000000120220180000627CP1349000000000000000000000439738D02200220000000S      S0000         552003       AP180212607702                                      
201802000000000078627000000000098402200000000000000220220180000627003872000000000000000000000000000D02200220000000S      S0000         553101       AP180222608753                                      
201802000000000078627000000000098502200000000000000220220180000627001043000000000000000000000000000D02200220000000S      S0000         553105       AP180222608757                                      
201802000000000078627000000000098602200000000000000220220180000627003872000000000000000000000011056D02200220000000S      S0000         AR698435     IC180222000133                                      
201802000000000078627000000000098702200000000000000220220180000627001043000000000000000000000031432D02200220000000S      S0000         AR698437     IC180222000137                                      
201802000000000078627000000000098802200000000000000220220180000627001043000000000000000000000105035D02200220000000S      S0000         AR698437     IC180222000137                                      
201802000000000078627000000000098902200000000000000220220180000627001043000000000000000000000000094D02200220000000S      S0000         AR698437     IC180222000137                                      
201802000000000078629000000000099002200000000000000160220180000629CP2597000000000000000000000016000D02200220000000S      S0000         552377       AP180216608063                                      
201802000000000078629000000000099102200000000000000160220180000629CP1624000000000000000000000016000D02200220000000S      S0000         552381       AP180216608063                                      
201802000000000078697000000000099202200000000000000080220180000697006876000000000000000000000008230D02200220000000S      S0000         551654       AP180208607333                                      
201802000000000078697000000000099302200000000000000080220180000697006876000000000000000000000018275D02200220000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000099402200000000000000080220180000697006876000000000000000000000007409D02200220000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000099502200000000000000080220180000697006876000000000000000000000001337D02200220000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000099602200000000000000080220180000697006876000000000000000000000053876D02200220000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000099702200000000000000080220180000697006876000000000000000000000002258D02200220000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000099802200000000000000080220180000697006876000000000000000000000000500D02200220000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000099902200000000000000080220180000697006876000000000000000000000002517D02200220000000S      S0000         AR696586     IC180208000051                                      
201802000000000078540000000000100002500000000000000010220180000540CP0098000000000000000000000047700D02500250000000S      S0000         550899       AP180201606598                                      
201802000000000078546000000000100102500000000000000150220180000546006686000000000000000000000000000D02500250000000S      S0000         552202       AP180215607897                                      
201802000000000078546000000000100202500000000000000150220180000546006686000000000000000000000000000D02500250000000S      S0000         552205       AP180215607900                                      
201802000000000078546000000000100302500000000000000150220180000546006686000000000000000000000001893D02500250000000S      S0000         AR697268     IC180215000016                                      
201802000000000078546000000000100402500000000000000150220180000546006686000000000000000000000033213D02500250000000S      S0000         AR697276     IC180215000030                                      
201802000000000078546000000000100502500000000000000150220180000546006686000000000000000000000004603D02500250000000S      S0000         AR697288     IC180215000039                                      
201802000000000078547000000000100602500000000000000060220180000547006237000000000000000000000000000D02500250000000S      S0000         551407       AP180206607105                                      
201802000000000078547000000000100702500000000000000060220180000547006237000000000000000000000000106D02500250000000S      S0000         AR696278     IC180206000034                                      
201802000000000078547000000000100802500000000000000060220180000547006237000000000000000000000000106C02500250000000S      S0000         AR696278     IC180206000035                                      
201802000000000078547000000000100902500000000000000060220180000547006237000000000000000000000000106D02500250000000S      S0000         AR696278     IC180206000036                                      
201802000000000078547000000000101002500000000000000060220180000547006237000000000000000000000011589D02500250000000S      S0000         AR696280     IC180206000037                                      
201802000000000078547000000000101102500000000000000060220180000547006192000000000000000000000020922D02500250000000S      S0000         AR696281     IC180206000038                                      
201802000000000078590000000000101202500000000000000060220180000590004724000000000000000000000000051D02500250000000S      S0000         551414       AP180206607112                                      
201802000000000078590000000000101302500000000000000060220180000590004724000000000000000000000000018D02500250000000S      S0000         551414       AP180206607112                                      
201802000000000078590000000000101402500000000000000060220180000590004724000000000000000000000001162D02500250000000S      S0000         AR696287     IC180206000044                                      
201802000000000078590000000000101502500000000000000060220180000590004724000000000000000000000000501D02500250000000S      S0000         AR696287     IC180206000044                                      
201802000000000078590000000000101602500000000000000140220180000590009158000000000000000000000000420D02500250000000S      S0000         AR697199     IC180214000011                                      
201802000000000078590000000000101702500000000000000160220180000590000436000000000000000000000001015D02500250000000S      S0000         AR697504     IC180216000033                                      
201802000000000078594000000000101802500000000000000010220180000594000453000000000000000000000035314D02500250000000S      S0000         550902       AP180201606598                                      
201802000000000078626000000000101902500000000000000050220180000626002056000000000000000000000000725D02500250000000S      S0000         551319       AP180205607025                                      
201802000000000078626000000000102002500000000000000060220180000626003982000000000000000000000000000D02500250000000S      S0000         551409       AP180206607107                                      
201802000000000078626000000000102102500000000000000060220180000626003982000000000000000000000000123D02500250000000S      S0000         AR696282     IC180206000039                                      
201802000000000078626000000000102202500000000000000060220180000626003982000000000000000000000000000D02500250000000S      S0000         551409       AP180206607295                                      
201802000000000078626000000000102302500000000000000060220180000626003982000000000000000000000000123C02500250000000S      S0000         AR696282     IC180206000209                                      
201802000000000078626000000000102402500000000000000080220180000626003982000000000000000000000000000D02500250000000S      S0000         551775       AP180208607461                                      
201802000000000078626000000000102502500000000000000080220180000626003982000000000000000000000004002D02500250000000S      S0000         AR696714     IC180208000179                                      
201802000000000078626000000000102602500000000000000080220180000626003982000000000000000000000005274D02500250000000S      S0000         AR696714     IC180208000179                                      
201802000000000078626000000000102702500000000000000080220180000626003982000000000000000000000001531D02500250000000S      S0000         AR696714     IC180208000179                                      
201802000000000078626000000000102802500000000000000080220180000626003982000000000000000000000004002C02500250000000S      S0000         AR696714     IC180208000181                                      
201802000000000078626000000000102902500000000000000080220180000626003982000000000000000000000005274C02500250000000S      S0000         AR696714     IC180208000181                                      
201802000000000078626000000000103002500000000000000080220180000626003982000000000000000000000001531C02500250000000S      S0000         AR696714     IC180208000181                                      
201802000000000078626000000000103102500000000000000080220180000626003982000000000000000000000004002D02500250000000S      S0000         AR696714     IC180208000182                                      
201802000000000078626000000000103202500000000000000080220180000626003982000000000000000000000005274D02500250000000S      S0000         AR696714     IC180208000182                                      
201802000000000078626000000000103302500000000000000080220180000626003982000000000000000000000001531D02500250000000S      S0000         AR696714     IC180208000182                                      
201802000000000078626000000000103402500000000000000120220180000626002056000000000000000000000000036D02500250000000S      S0000         551983       AP180212607684                                      
201802000000000078626000000000103502500000000000000140220180000626003982000000000000000000000000000D02500250000000S      S0000         552181       AP180214607875                                      
201802000000000078626000000000103602500000000000000140220180000626003982000000000000000000000011414D02500250000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000103702500000000000000140220180000626003982000000000000000000000000482D02500250000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000103802500000000000000140220180000626003982000000000000000000000009105D02500250000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000103902500000000000000140220180000626003982000000000000000000000002373D02500250000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000104002500000000000000140220180000626003982000000000000000000000003416D02500250000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000104102500000000000000140220180000626003982000000000000000000000003332D02500250000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000104202500000000000000140220180000626003982000000000000000000000002450D02500250000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000104302500000000000000140220180000626003982000000000000000000000011414C02500250000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000104402500000000000000140220180000626003982000000000000000000000000482C02500250000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000104502500000000000000140220180000626003982000000000000000000000009105C02500250000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000104602500000000000000140220180000626003982000000000000000000000002373C02500250000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000104702500000000000000140220180000626003982000000000000000000000003416C02500250000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000104802500000000000000140220180000626003982000000000000000000000003332C02500250000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000104902500000000000000140220180000626003982000000000000000000000002450C02500250000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000105002500000000000000140220180000626003982000000000000000000000000000D02500250000000S      S0000         552181       AP180214607913                                      
201802000000000078626000000000105102500000000000000150220180000626002056000000000000000000000000071D02500250000000S      S0000         552232       AP180215607930                                      
201802000000000078626000000000105202500000000000000150220180000626003982000000000000000000000000000D02500250000000S      S0000         552219       AP180215607919                                      
201802000000000078626000000000105302500000000000000150220180000626003982000000000000000000000011414D02500250000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000105402500000000000000150220180000626003982000000000000000000000000482D02500250000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000105502500000000000000150220180000626003982000000000000000000000009105D02500250000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000105602500000000000000150220180000626003982000000000000000000000002373D02500250000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000105702500000000000000150220180000626003982000000000000000000000003416D02500250000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000105802500000000000000150220180000626003982000000000000000000000003332D02500250000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000105902500000000000000150220180000626003982000000000000000000000002450D02500250000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000106002500000000000000230220180000626002056000000000000000000000003500D02500250000000S      S0000         553168       AP180223608831                                      
201802000000000078627000000000106102500000000000000120220180000627CP1349000000000000000000000188542D02500250000000S      S0000         552003       AP180212607702                                      
201802000000000078627000000000106202500000000000000220220180000627003872000000000000000000000000000D02500250000000S      S0000         553101       AP180222608753                                      
201802000000000078627000000000106302500000000000000220220180000627001043000000000000000000000000000D02500250000000S      S0000         553105       AP180222608757                                      
201802000000000078627000000000106402500000000000000220220180000627003872000000000000000000000011057D02500250000000S      S0000         AR698435     IC180222000133                                      
201802000000000078627000000000106502500000000000000220220180000627001043000000000000000000000041909D02500250000000S      S0000         AR698437     IC180222000137                                      
201802000000000078627000000000106602500000000000000220220180000627001043000000000000000000000140048D02500250000000S      S0000         AR698437     IC180222000137                                      
201802000000000078627000000000106702500000000000000220220180000627001043000000000000000000000000125D02500250000000S      S0000         AR698437     IC180222000137                                      
201802000000000078629000000000106802500000000000000160220180000629CP3256000000000000000000000016000D02500250000000S      S0000         552361       AP180216608063                                      
201802000000000078697000000000106902500000000000000080220180000697006876000000000000000000000008229D02500250000000S      S0000         551654       AP180208607333                                      
201802000000000078697000000000107002500000000000000080220180000697006876000000000000000000000018274D02500250000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000107102500000000000000080220180000697006876000000000000000000000007409D02500250000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000107202500000000000000080220180000697006876000000000000000000000001337D02500250000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000107302500000000000000080220180000697006876000000000000000000000053877D02500250000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000107402500000000000000080220180000697006876000000000000000000000002258D02500250000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000107502500000000000000080220180000697006876000000000000000000000000501D02500250000000S      S0000         AR696586     IC180208000051                                      
201802000000000078697000000000107602500000000000000080220180000697006876000000000000000000000002517D02500250000000S      S0000         AR696586     IC180208000051                                      
201802000000000078499000000000107702700000000000000170220180000499001321000000000000000000000014800D02700270000000S      S0000         AR697667     IC180217000101                                      
201802000000000078521000000000107802700000000000000080220180000521000189000000000000000000000036000D02700270000000S      S0000         AR696552     IC180208000010                                      
201802000000000078546000000000107902700000000000000150220180000546006686000000000000000000000000000D02700270000000S      S0000         552202       AP180215607897                                      
201802000000000078546000000000108002700000000000000150220180000546006686000000000000000000000000000D02700270000000S      S0000         552205       AP180215607900                                      
201802000000000078546000000000108102700000000000000150220180000546006686000000000000000000000000380D02700270000000S      S0000         AR697268     IC180215000016                                      
201802000000000078546000000000108202700000000000000150220180000546006686000000000000000000000006672D02700270000000S      S0000         AR697276     IC180215000030                                      
201802000000000078546000000000108302700000000000000150220180000546006686000000000000000000000000925D02700270000000S      S0000         AR697288     IC180215000039                                      
201802000000000078547000000000108402700000000000000060220180000547006237000000000000000000000000000D02700270000000S      S0000         551407       AP180206607105                                      
201802000000000078547000000000108502700000000000000060220180000547006237000000000000000000000000021D02700270000000S      S0000         AR696278     IC180206000034                                      
201802000000000078547000000000108602700000000000000060220180000547006237000000000000000000000000021C02700270000000S      S0000         AR696278     IC180206000035                                      
201802000000000078547000000000108702700000000000000060220180000547006237000000000000000000000000021D02700270000000S      S0000         AR696278     IC180206000036                                      
201802000000000078547000000000108802700000000000000060220180000547006237000000000000000000000002311D02700270000000S      S0000         AR696280     IC180206000037                                      
201802000000000078547000000000108902700000000000000060220180000547006192000000000000000000000004173D02700270000000S      S0000         AR696281     IC180206000038                                      
201802000000000078594000000000109002700000000000000010220180000594000453000000000000000000000007043D02700270000000S      S0000         550902       AP180201606598                                      
201802000000000078626000000000109102700000000000000050220180000626002056000000000000000000000000145D02700270000000S      S0000         551319       AP180205607025                                      
201802000000000078626000000000109202700000000000000060220180000626003982000000000000000000000000000D02700270000000S      S0000         551409       AP180206607107                                      
201802000000000078626000000000109302700000000000000060220180000626003982000000000000000000000000025D02700270000000S      S0000         AR696282     IC180206000039                                      
201802000000000078626000000000109402700000000000000060220180000626003982000000000000000000000000000D02700270000000S      S0000         551409       AP180206607295                                      
201802000000000078626000000000109502700000000000000060220180000626003982000000000000000000000000025C02700270000000S      S0000         AR696282     IC180206000209                                      
201802000000000078626000000000109602700000000000000080220180000626003982000000000000000000000000000D02700270000000S      S0000         551775       AP180208607461                                      
201802000000000078626000000000109702700000000000000080220180000626003982000000000000000000000000804D02700270000000S      S0000         AR696714     IC180208000179                                      
201802000000000078626000000000109802700000000000000080220180000626003982000000000000000000000001060D02700270000000S      S0000         AR696714     IC180208000179                                      
201802000000000078626000000000109902700000000000000080220180000626003982000000000000000000000000307D02700270000000S      S0000         AR696714     IC180208000179                                      
201802000000000078626000000000110002700000000000000080220180000626003982000000000000000000000000804C02700270000000S      S0000         AR696714     IC180208000181                                      
201802000000000078626000000000110102700000000000000080220180000626003982000000000000000000000001060C02700270000000S      S0000         AR696714     IC180208000181                                      
201802000000000078626000000000110202700000000000000080220180000626003982000000000000000000000000307C02700270000000S      S0000         AR696714     IC180208000181                                      
201802000000000078626000000000110302700000000000000080220180000626003982000000000000000000000000804D02700270000000S      S0000         AR696714     IC180208000182                                      
201802000000000078626000000000110402700000000000000080220180000626003982000000000000000000000001060D02700270000000S      S0000         AR696714     IC180208000182                                      
201802000000000078626000000000110502700000000000000080220180000626003982000000000000000000000000307D02700270000000S      S0000         AR696714     IC180208000182                                      
201802000000000078626000000000110602700000000000000120220180000626002056000000000000000000000000007D02700270000000S      S0000         551983       AP180212607684                                      
201802000000000078626000000000110702700000000000000140220180000626003982000000000000000000000000000D02700270000000S      S0000         552181       AP180214607875                                      
201802000000000078626000000000110802700000000000000140220180000626003982000000000000000000000002293D02700270000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000110902700000000000000140220180000626003982000000000000000000000000096D02700270000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000111002700000000000000140220180000626003982000000000000000000000001829D02700270000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000111102700000000000000140220180000626003982000000000000000000000000477D02700270000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000111202700000000000000140220180000626003982000000000000000000000000686D02700270000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000111302700000000000000140220180000626003982000000000000000000000000670D02700270000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000111402700000000000000140220180000626003982000000000000000000000000492D02700270000000S      S0000         AR697241     IC180214000052                                      
201802000000000078626000000000111502700000000000000140220180000626003982000000000000000000000002293C02700270000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000111602700000000000000140220180000626003982000000000000000000000000096C02700270000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000111702700000000000000140220180000626003982000000000000000000000001829C02700270000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000111802700000000000000140220180000626003982000000000000000000000000477C02700270000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000111902700000000000000140220180000626003982000000000000000000000000686C02700270000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000112002700000000000000140220180000626003982000000000000000000000000670C02700270000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000112102700000000000000140220180000626003982000000000000000000000000492C02700270000000S      S0000         AR697241     IC180214000067                                      
201802000000000078626000000000112202700000000000000140220180000626003982000000000000000000000000000D02700270000000S      S0000         552181       AP180214607913                                      
201802000000000078626000000000112302700000000000000150220180000626002056000000000000000000000000014D02700270000000S      S0000         552232       AP180215607930                                      
201802000000000078626000000000112402700000000000000150220180000626003982000000000000000000000000000D02700270000000S      S0000         552219       AP180215607919                                      
201802000000000078626000000000112502700000000000000150220180000626003982000000000000000000000002293D02700270000000S      S0000         AR697318     IC180215000064                                      
201802000000000078626000000000112602700000000000000150220180000626003982000000000000000000000000096D02700270000000S      S0000         AR697318     IC180215000064                                      
